0.0,45.0,87.0,106.0,80.0,74.0,77.0,125.0,22.0,38.0,94.0,93.0
45.0,0.0,77.0,18.0,80.0,74.0,139.0,175.0,181.0,122.0,50.0,67.0
87.0,77.0,0.0,88.0,101.0,54.0,87.0,117.0,75.0,118.0,152.0,55.0
106.0,18.0,88.0,0.0,123.0,103.0,142.0,85.0,127.0,95.0,48.0,136.0
80.0,80.0,101.0,123.0,0.0,59.0,167.0,87.0,118.0,102.0,85.0,29.0
74.0,74.0,54.0,103.0,59.0,0.0,140.0,109.0,102.0,72.0,83.0,170.0
77.0,139.0,87.0,142.0,167.0,140.0,0.0,88.0,66.0,62.0,106.0,50.0
125.0,175.0,117.0,85.0,87.0,109.0,88.0,0.0,120.0,139.0,126.0,96.0
22.0,181.0,75.0,127.0,118.0,102.0,66.0,120.0,0.0,68.0,51.0,159.0
38.0,122.0,118.0,95.0,102.0,72.0,62.0,139.0,68.0,0.0,79.0,35.0
94.0,50.0,152.0,48.0,85.0,83.0,106.0,126.0,51.0,79.0,0.0,123.0
93.0,67.0,55.0,136.0,29.0,170.0,50.0,96.0,159.0,35.0,123.0,0.0
4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75,4665.75
