0.0,114.0,104.0,57.0,120.0,162.0,73.0,61.0,134.0,108.0,135.0
114.0,0.0,182.0,131.0,149.0,51.0,122.0,155.0,35.0,94.0,91.0
104.0,182.0,0.0,49.0,92.0,55.0,26.0,137.0,122.0,155.0,135.0
57.0,131.0,49.0,0.0,91.0,163.0,71.0,126.0,93.0,167.0,13.0
120.0,149.0,92.0,91.0,0.0,57.0,122.0,49.0,155.0,175.0,117.0
162.0,51.0,55.0,163.0,57.0,0.0,159.0,105.0,131.0,47.0,153.0
73.0,122.0,26.0,71.0,122.0,159.0,0.0,108.0,10.0,126.0,122.0
61.0,155.0,137.0,126.0,49.0,105.0,108.0,0.0,42.0,105.0,51.0
134.0,35.0,122.0,93.0,155.0,131.0,10.0,42.0,0.0,120.0,116.0
108.0,94.0,155.0,167.0,175.0,47.0,126.0,105.0,120.0,0.0,102.0
135.0,91.0,135.0,13.0,117.0,153.0,122.0,51.0,116.0,102.0,0.0
4308.75,4308.75,4308.75,4308.75,4308.75,4308.75,4308.75,4308.75,4308.75,4308.75,4308.75
