0.0,115.0,139.0,96.0,155.0,82.0,116.0,53.0,97.0,108.0
115.0,0.0,80.0,96.0,33.0,59.0,69.0,116.0,150.0,170.0
139.0,80.0,0.0,63.0,165.0,75.0,110.0,118.0,56.0,42.0
96.0,96.0,63.0,0.0,93.0,124.0,177.0,93.0,122.0,124.0
155.0,33.0,165.0,93.0,0.0,17.0,109.0,71.0,90.0,136.0
82.0,59.0,75.0,124.0,17.0,0.0,154.0,148.0,99.0,80.0
116.0,69.0,110.0,177.0,109.0,154.0,0.0,66.0,102.0,131.0
53.0,116.0,118.0,93.0,71.0,148.0,66.0,0.0,104.0,121.0
97.0,150.0,56.0,122.0,90.0,99.0,102.0,104.0,0.0,51.0
108.0,170.0,42.0,124.0,136.0,80.0,131.0,121.0,51.0,0.0
3431.25,3431.25,3431.25,3431.25,3431.25,3431.25,3431.25,3431.25,3431.25,3431.25
