0.0,102.0,12.0,45.0,108.0,137.0,91.0,150.0,168.0,31.0,95.0,196.0
102.0,0.0,75.0,28.0,81.0,104.0,50.0,92.0,103.0,73.0,59.0,164.0
12.0,75.0,0.0,42.0,63.0,104.0,86.0,25.0,102.0,161.0,121.0,107.0
45.0,28.0,42.0,0.0,67.0,129.0,114.0,71.0,107.0,117.0,106.0,97.0
108.0,81.0,63.0,67.0,0.0,52.0,58.0,120.0,120.0,79.0,111.0,28.0
137.0,104.0,104.0,129.0,52.0,0.0,68.0,35.0,169.0,46.0,89.0,112.0
91.0,50.0,86.0,114.0,58.0,68.0,0.0,60.0,23.0,20.0,139.0,149.0
150.0,92.0,25.0,71.0,120.0,35.0,60.0,0.0,78.0,116.0,106.0,102.0
168.0,103.0,102.0,107.0,120.0,169.0,23.0,78.0,0.0,109.0,59.0,100.0
31.0,73.0,161.0,117.0,79.0,46.0,20.0,116.0,109.0,0.0,59.0,61.0
95.0,59.0,121.0,106.0,111.0,89.0,139.0,106.0,59.0,59.0,0.0,57.0
196.0,164.0,107.0,97.0,28.0,112.0,149.0,102.0,100.0,61.0,57.0,0.0
4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0,4431.0
