0.0,58.0,171.0,122.0,109.0,93.0,106.0,52.0,115.0,148.0
58.0,0.0,145.0,71.0,114.0,69.0,163.0,132.0,183.0,115.0
171.0,145.0,0.0,107.0,163.0,63.0,91.0,108.0,109.0,77.0
122.0,71.0,107.0,0.0,119.0,131.0,79.0,159.0,27.0,64.0
109.0,114.0,163.0,119.0,0.0,85.0,110.0,71.0,61.0,61.0
93.0,69.0,63.0,131.0,85.0,0.0,73.0,132.0,82.0,96.0
106.0,163.0,91.0,79.0,110.0,73.0,0.0,156.0,103.0,69.0
52.0,132.0,108.0,159.0,71.0,132.0,156.0,0.0,108.0,97.0
115.0,183.0,109.0,27.0,61.0,82.0,103.0,108.0,0.0,75.0
148.0,115.0,77.0,64.0,61.0,96.0,69.0,97.0,75.0,0.0
3481.5,3481.5,3481.5,3481.5,3481.5,3481.5,3481.5,3481.5,3481.5,3481.5
