0.0,60.0,43.0,101.0,109.0,131.0,93.0,114.0,61.0,89.0,127.0
60.0,0.0,181.0,104.0,66.0,40.0,130.0,126.0,178.0,29.0,76.0
43.0,181.0,0.0,76.0,114.0,125.0,169.0,51.0,133.0,52.0,143.0
101.0,104.0,76.0,0.0,85.0,148.0,140.0,114.0,136.0,127.0,82.0
109.0,66.0,114.0,85.0,0.0,100.0,114.0,95.0,72.0,61.0,165.0
131.0,40.0,125.0,148.0,100.0,0.0,109.0,127.0,113.0,107.0,87.0
93.0,130.0,169.0,140.0,114.0,109.0,0.0,85.0,32.0,112.0,96.0
114.0,126.0,51.0,114.0,95.0,127.0,85.0,0.0,106.0,80.0,144.0
61.0,178.0,133.0,136.0,72.0,113.0,32.0,106.0,0.0,35.0,52.0
89.0,29.0,52.0,127.0,61.0,107.0,112.0,80.0,35.0,0.0,111.0
127.0,76.0,143.0,82.0,165.0,87.0,96.0,144.0,52.0,111.0,0.0
4167.0,4167.0,4167.0,4167.0,4167.0,4167.0,4167.0,4167.0,4167.0,4167.0,4167.0
