0.0,66.0,123.0,60.0,164.0,106.0,109.0,151.0,62.0,45.0,76.0,111.0,65.0
66.0,0.0,123.0,150.0,89.0,149.0,81.0,106.0,170.0,83.0,158.0,18.0,51.0
123.0,123.0,0.0,128.0,83.0,103.0,48.0,159.0,76.0,90.0,98.0,64.0,67.0
60.0,150.0,128.0,0.0,52.0,116.0,115.0,12.0,110.0,62.0,50.0,154.0,168.0
164.0,89.0,83.0,52.0,0.0,115.0,104.0,81.0,96.0,99.0,111.0,106.0,176.0
106.0,149.0,103.0,116.0,115.0,0.0,97.0,175.0,117.0,81.0,96.0,160.0,39.0
109.0,81.0,48.0,115.0,104.0,97.0,0.0,148.0,24.0,50.0,93.0,78.0,108.0
151.0,106.0,159.0,12.0,81.0,175.0,148.0,0.0,112.0,104.0,140.0,41.0,178.0
62.0,170.0,76.0,110.0,96.0,117.0,24.0,112.0,0.0,79.0,75.0,154.0,38.0
45.0,83.0,90.0,62.0,99.0,81.0,50.0,104.0,79.0,0.0,92.0,37.0,78.0
76.0,158.0,98.0,50.0,111.0,96.0,93.0,140.0,75.0,92.0,0.0,128.0,131.0
111.0,18.0,64.0,154.0,106.0,160.0,78.0,41.0,154.0,37.0,128.0,0.0,149.0
65.0,51.0,67.0,168.0,176.0,39.0,108.0,178.0,38.0,78.0,131.0,149.0,0.0
5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75,5820.75
